"order","family","genus","species","iucn2020_binomial","phylacine_binomial","adult_mass_g","adult_brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non-volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n"
"Chiroptera","Pteropodidae","Boneia","bidens","Boneia bidens","Rousettus bidens",123.22,NA,138,97,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Ar",1,0,0,0,1,1060,200,860,1,NA,0,0,"Australasian",2
"Chiroptera","Phyllostomidae","Brachyphylla","cavernarum","Brachyphylla cavernarum","Brachyphylla cavernarum",45,1.278,81.26,66.21,NA,NA,NA,NA,NA,NA,NA,1,1.5,NA,NA,73.44,NA,NA,NA,NA,NA,2,NA,NA,10,0,90,10,0,0,0,0,0,70,10,0,10,1,2,"Ar",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Brachyphylla","nana","Brachyphylla nana","Brachyphylla nana",45,NA,82.725,58.26,NA,NA,NA,NA,NA,NA,NA,1,1.5,NA,13.34,73.44,NA,NA,NA,NA,NA,2,NA,NA,10,0,90,10,0,0,0,0,0,70,10,0,10,1,2,"Ar",1,0,0,0,1,NA,NA,NA,1,NA,1,0,"Neotropical",1
"Chiroptera","Megadermatidae","Cardioderma","cor","Cardioderma cor","Cardioderma cor",26.45,0.672,77,54,NA,NA,NA,NA,NA,91.93,NA,1,2,NA,NA,73.56,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"G",1,0,0,0,1,940,0,940,0,NA,1,0,"Afrotropical",3
"Chiroptera","Phyllostomidae","Carollia","benkeithi","Carollia benkeithi","Carollia castanea",13.1,0.448,60,36.2,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,2,"Ar",1,0,0,0,1,1000,200,800,NA,NA,NA,NA,"Neotropical",1
"Chiroptera","Phyllostomidae","Carollia","brevicauda","Carollia brevicauda","Carollia brevicauda",14.85,NA,70,40.26,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,2,"Ar",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Carollia","castanea","Carollia castanea","Carollia castanea",13.1,0.448,60,36.2,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,2,"Ar",1,0,0,0,1,1100,50,1050,0,NA,1,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Carollia","manu","Carollia manu","Carollia manu",18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,0,1,2250,1300,950,NA,NA,NA,NA,"Neotropical",1
"Chiroptera","Phyllostomidae","Carollia","monohernandezi","Carollia monohernandezi","Not recognised",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Chiroptera","Phyllostomidae","Carollia","perspicillata","Carollia perspicillata","Carollia perspicillata",16.4,0.47,66.995,42.45,6205,298.14,258,258,410.62,95,NA,1,2,158.891,5,35.63,12.5,1847.535,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,2,"Ar",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Carollia","sowelli","Carollia sowelli","Carollia sowelli",16.5,NA,70,40.26,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,20,0,80,0,0,0,0,0,0,100,0,0,0,1,2,"Ar",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Neotropical",2
"Chiroptera","Phyllostomidae","Carollia","subrufa","Carollia subrufa","Carollia subrufa",14.47,NA,60.5,39.41,NA,NA,NA,NA,NA,NA,NA,0.985,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1200,NA,NA,0,NA,1,0,"Neotropical",3
"Chiroptera","Pteropodidae","Casinycteris","argynnis","Casinycteris argynnis","Casinycteris argynnis",28.28,0.92,95,56,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,4.29,NA,NA,NA,NA,NA,0,2,NA,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Ar",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Afrotropical",1
"Chiroptera","Pteropodidae","Casinycteris","campomaanensis","Casinycteris campomaanensis","Not recognised",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Emballonuridae","Centronycteris","centralis","Centronycteris centralis","Centronycteris centralis",23,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,500,0,500,NA,NA,NA,NA,"Neotropical",1
"Chiroptera","Emballonuridae","Centronycteris","maximiliani","Centronycteris maximiliani","Centronycteris maximiliani",23,NA,59,45.5,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Neotropical",1
"Chiroptera","Phyllostomidae","Centurio","senex","Centurio senex","Centurio senex",23.09,NA,68,44,NA,NA,NA,NA,NA,NA,NA,0.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1400,NA,NA,1,NA,0,0,"Neotropical",2
"Chiroptera","Molossidae","Chaerephon","aloysiisabaudiae","Chaerephon aloysiisabaudiae","Chaerephon aloysiisabaudiae",19.54,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",2
"Chiroptera","Molossidae","Chaerephon","ansorgei","Chaerephon ansorgei","Chaerephon ansorgei",14.53,NA,NA,45.99,NA,NA,NA,NA,NA,68.43,NA,NA,NA,NA,NA,72.83,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2000,400,1600,NA,NA,NA,NA,"Afrotropical",2
"Chiroptera","Molossidae","Chaerephon","atsinanana","Chaerephon atsinanana","Chaerephon pumilus",10.98,0.287,95,38.99,1825,140.97,140.97,NA,152.08,62.57,NA,1,3,NA,3.63,24.5,NA,637.227,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,NA,NA,NA,NA,"Afrotropical",2
"Chiroptera","Molossidae","Chaerephon","bemmeleni","Chaerephon bemmeleni","Chaerephon bemmeleni",12.39,NA,NA,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1700,NA,NA,NA,NA,NA,NA,"Afrotropical",2
"Chiroptera","Molossidae","Chaerephon","bivittatus","Chaerephon bivittatus","Chaerephon bivittatus",12.58,NA,NA,48.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",3
"Chiroptera","Molossidae","Chaerephon","bregullae","Chaerephon bregullae","Chaerephon bregullae",20.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Australasian, Oceanian",2
"Chiroptera","Molossidae","Chaerephon","chapini","Chaerephon chapini","Chaerephon chapini",7.49,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Molossidae","Chaerephon","gallagheri","Chaerephon gallagheri","Chaerephon gallagheri",8.1,NA,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Molossidae","Chaerephon","jobensis","Chaerephon jobensis","Chaerephon jobensis",20.71,0.36,NA,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1400,0,1400,NA,NA,NA,NA,"Australasian",4
"Chiroptera","Molossidae","Chaerephon","jobimena","Chaerephon jobimena","Chaerephon jobimena",14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,0,0,1,870,50,820,NA,NA,NA,NA,"Afrotropical",3
"Chiroptera","Molossidae","Chaerephon","johorensis","Chaerephon johorensis","Chaerephon johorensis",15.69,NA,NA,47.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Indomalayan",1
"Chiroptera","Molossidae","Chaerephon","leucogaster","Chaerephon leucogaster","Chaerephon pumilus",12.5,0.287,90,38.99,1825,140.97,140.97,NA,152.08,62.57,NA,1,3,NA,3.63,24.5,NA,637.227,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3
"Chiroptera","Molossidae","Chaerephon","major","Chaerephon major","Chaerephon major",15.17,NA,NA,44.94,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",2
"Chiroptera","Molossidae","Chaerephon","nigeriae","Chaerephon nigeriae","Chaerephon nigeriae",20.14,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,NA,NA,NA,NA,"Afrotropical",2
"Chiroptera","Molossidae","Chaerephon","plicatus","Chaerephon plicatus","Chaerephon plicatus",21.83,0.385,NA,46.39,NA,NA,NA,NA,NA,88.64,NA,0.99,2,NA,4.5,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,950,0,950,NA,NA,NA,NA,"Indomalayan",2
"Chiroptera","Molossidae","Chaerephon","pumilus","Chaerephon pumilus","Chaerephon pumilus",10.98,0.287,95,38.99,1825,140.97,140.97,NA,152.08,62.57,NA,1,3,NA,3.63,24.5,NA,637.227,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3
"Chiroptera","Molossidae","Chaerephon","pusillus","Chaerephon pusillus","Chaerephon pumilus",10.98,0.287,95,38.99,1825,140.97,140.97,NA,152.08,62.57,NA,1,3,NA,3.63,24.5,NA,637.227,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3
"Chiroptera","Molossidae","Chaerephon","russatus","Chaerephon russatus","Chaerephon russatus",16.98,NA,NA,44.49,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Molossidae","Chaerephon","solomonis","Chaerephon solomonis","Chaerephon solomonis",20.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Australasian",1
"Chiroptera","Molossidae","Chaerephon","tomensis","Chaerephon tomensis","Chaerephon tomensis",7.48,NA,NA,38.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Vespertilionidae","Chalinolobus","dwyeri","Chalinolobus dwyeri","Chalinolobus dwyeri",8.74,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,1.67,1,NA,NA,36.41,4.7,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Australasian",3
"Chiroptera","Vespertilionidae","Chalinolobus","gouldii","Chalinolobus gouldii","Chalinolobus gouldii",15.87,0.24,NA,43.87,2761.833,365.25,365.25,NA,457.18,91.93,NA,1.705,0.75,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Australasian",4
"Chiroptera","Vespertilionidae","Chalinolobus","morio","Chalinolobus morio","Chalinolobus morio",8.91,0.184,NA,37,NA,NA,NA,NA,NA,NA,NA,1.19,1,NA,1.68,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Australasian",6
"Chiroptera","Vespertilionidae","Chalinolobus","neocaledonicus","Chalinolobus neocaledonicus","Chalinolobus neocaledonicus",15.87,NA,NA,NA,2761.833,365.25,365.25,NA,457.18,91.93,NA,1.705,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Australasian",NA
"Chiroptera","Vespertilionidae","Chalinolobus","nigrogriseus","Chalinolobus nigrogriseus","Chalinolobus nigrogriseus",8.79,NA,NA,34.99,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,300,0,300,0,NA,1,0,"Australasian",4
"Chiroptera","Vespertilionidae","Chalinolobus","picatus","Chalinolobus picatus","Chalinolobus picatus",5.86,NA,NA,33.5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1460,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,400,40,360,0,NA,0,0,"Australasian",3
"Chiroptera","Vespertilionidae","Chalinolobus","tuberculatus","Chalinolobus tuberculatus","Chalinolobus tuberculatus",10.46,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,0,1,"Australasian",1
"Chiroptera","Molossidae","Cheiromeles","parvidens","Cheiromeles parvidens","Cheiromeles parvidens",169.43,NA,NA,NA,182.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,200,0,200,NA,NA,NA,NA,"Australasian, Indomalayan",2
"Chiroptera","Molossidae","Cheiromeles","torquatus","Cheiromeles torquatus","Cheiromeles torquatus",169.43,1.366,NA,81.49,182.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,1,0,"Indomalayan",2
"Chiroptera","Natalidae","Chilonatalus","macer","Chilonatalus macer","Chilonatalus micropus",3,NA,NA,33.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,230,0,230,NA,NA,NA,NA,"Neotropical",1
"Chiroptera","Natalidae","Chilonatalus","micropus","Chilonatalus micropus","Chilonatalus micropus",3,NA,NA,33.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,400,0,400,1,NA,1,0,"Neotropical",1
"Chiroptera","Natalidae","Chilonatalus","tumidifrons","Chilonatalus tumidifrons","Chilonatalus tumidifrons",3.62,NA,NA,32.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Chiroderma","doriae","Chiroderma doriae","Chiroderma doriae",19.9,NA,NA,52.5,NA,NA,NA,NA,NA,106.45,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",1
"Chiroptera","Phyllostomidae","Chiroderma","improvisum","Chiroderma improvisum","Chiroderma improvisum",35.39,NA,NA,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Neotropical",1
"Chiroptera","Phyllostomidae","Chiroderma","salvini","Chiroderma salvini","Chiroderma salvini",26.3,0.787,87,47.5,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Chiroderma","trinitatum","Chiroderma trinitatum","Chiroderma trinitatum",13.91,0.537,70,36.38,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1000,NA,NA,0,NA,1,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Chiroderma","villosum","Chiroderma villosum","Chiroderma villosum",23.81,0.706,71.495,45.51,NA,NA,NA,NA,NA,121.66,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,600,NA,NA,0,NA,1,0,"Neotropical",1
"Chiroptera","Phyllostomidae","Chiroderma","vizzotoi","Chiroderma vizzotoi","Not recognised",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2
"Chiroptera","Pteropodidae","Chironax","melanocephalus","Chironax melanocephalus","Chironax melanocephalus",17.7,0.612,70,45.5,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Australasian, Indomalayan",2
"Chiroptera","Phyllostomidae","Choeroniscus","godmani","Choeroniscus godmani","Choeroniscus godmani",7.9,0.34,58,34,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,30,0,70,30,0,0,0,0,0,40,30,0,0,3,2,"Ar",1,0,0,0,1,1600,0,1600,0,NA,1,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Choeroniscus","minor","Choeroniscus minor","Choeroniscus minor",8.63,0.389,51,35.49,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,30,0,70,30,0,0,0,0,0,40,30,0,0,3,2,"Ar",1,0,0,0,1,1300,50,1250,0,NA,1,0,"Neotropical",3
"Chiroptera","Phyllostomidae","Choeroniscus","periosus","Choeroniscus periosus","Choeroniscus periosus",10.46,NA,66,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2190,NA,NA,NA,2,NA,NA,30,0,70,30,0,0,0,0,0,40,30,0,0,3,2,"Ar",1,0,0,0,1,500,0,500,0,NA,0,0,"Neotropical",1
"Chiroptera","Phyllostomidae","Choeronycteris","mexicana","Choeronycteris mexicana","Choeronycteris mexicana",19.13,NA,79.5,44.49,NA,NA,NA,NA,NA,NA,NA,0.995,1,NA,4.85,17.5,NA,NA,NA,NA,NA,2,NA,NA,20,0,80,20,0,0,0,0,0,40,40,0,0,3,2,"Ar",1,0,0,0,1,2400,300,2100,0,NA,1,0,"Nearctic, Neotropical",4
"Chiroptera","Phyllostomidae","Chrotopterus","auritus","Chrotopterus auritus","Chrotopterus auritus",84.38,NA,108.5,82.56,NA,547.875,547.875,547.875,700.92,153.045,NA,0.995,1,NA,NA,273.96,NA,NA,NA,NA,0,2,NA,NA,30,40,30,30,0,20,20,0,0,30,0,0,0,4,2,"S",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",2
"Chiroptera","Cistugidae","Cistugo","lesueuri","Cistugo lesueuri","Cistugo lesueuri",6.38,NA,NA,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,0,0,"Afrotropical",3
"Chiroptera","Cistugidae","Cistugo","seabrae","Cistugo seabrae","Cistugo seabrae",5.37,NA,NA,32.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,0,0,"Afrotropical",2
"Chiroptera","Hipposideridae","Cloeotis","percivali","Cloeotis percivali","Cloeotis percivali",4.16,NA,50,34.5,NA,NA,NA,NA,NA,91.24,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,0,NA,0,0,"Afrotropical",2
"Chiroptera","Hipposideridae","Coelops","frithii","Coelops frithii","Coelops frithii",7.52,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,1370,100,1270,0,NA,1,0,"Indomalayan",2
"Chiroptera","Hipposideridae","Coelops","robinsoni","Coelops robinsoni","Coelops robinsoni",6.5,NA,NA,34.99,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,45.66,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Indomalayan",2
"Chiroptera","Emballonuridae","Coleura","afra","Coleura afra","Coleura afra",10.68,0.258,66,48,NA,365,365,NA,365,NA,NA,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,1,0,"Afrotropical",5
"Chiroptera","Emballonuridae","Coleura","kibomalandy","Coleura kibomalandy","Coleura afra",10.68,0.258,66,48,NA,365,365,NA,365,NA,NA,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,115,20,95,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Emballonuridae","Coleura","seychellensis","Coleura seychellensis","Coleura seychellensis",10.64,NA,59.99,54.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",2
