order,family,genus,species,iucn2020_binomial,phylacine_binomial,adult_mass_g,brain_mass_g,adult_body_length_mm,adult_forearm_length_mm,max_longevity_d,maturity_d,female_maturity_d,male_maturity_d,age_first_reproduction_d,gestation_length_d,teat_number,litter_size_n,litters_per_year,interbirth_interval_d,neonate_mass_g,weaning_age_d,weaning_mass_g,generation_length_d,dispersal_km,density_n_km2,hibernation_torpor,fossoriality,home_range_km2,social_group_size,dphy_invertebrate,dphy_vertebrate,dphy_plant,det_inv,det_vend,det_vect,det_fish,det_vunk,det_scav,det_fruit,det_nect,det_seed,det_plantother,det_diet_breadth_n,trophic_level,foraging_stratum,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,upper_elevation_m,lower_elevation_m,altitude_breadth_m,island_dwelling,island_endemicity,dissected_by_mountains,glaciation,biogeographical_realm,habitat_breadth_n
Cetartiodactyla,Bovidae,Eudorcas,albonotata,Eudorcas albonotata,Eudorcas albonotata,Pacifici et al. (2013),split from Eudorcas rufifrons,split from Eudorcas rufifrons,NA,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,NA,Pacifici et al. (2013),split from Eudorcas rufifrons,NA,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,NA,Pacifici et al. (2013),calculated,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,MammalDIET2,split from Eudorcas rufifrons,split from Eudorcas rufifrons,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Cetartiodactyla,Bovidae,Eudorcas,rufifrons,Eudorcas rufifrons,Eudorcas rufifrons,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,female maturity (Amniotes),Amniotes,NA,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Cetartiodactyla,Bovidae,Eudorcas,rufifrons,Eudorcas rufifrons,Eudorcas rufina,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,female maturity (Amniotes),Amniotes,NA,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Cetartiodactyla,Bovidae,Eudorcas,thomsonii,Eudorcas thomsonii,Eudorcas thomsonii,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Cetartiodactyla,Bovidae,Eudorcas,tilonura,Eudorcas tilonura,Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,NA,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,NA,split from Eudorcas rufifrons,split from Eudorcas rufifrons,NA,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,NA,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,NA,NA,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,split from Eudorcas rufifrons,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,NA,NA,NA,IUCN,calculated
Primates,Lemuridae,Eulemur,albifrons,Eulemur albifrons,Eulemur albifrons,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Lemuridae,Eulemur,cinereiceps,Eulemur cinereiceps,Eulemur cinereiceps,Amniotes,Heldstab et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,IUCN,calculated,TetraDENSITY,Heldstab et al. (2018),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Lemuridae,Eulemur,collaris,Eulemur collaris,Eulemur collaris,Amniotes,Heldstab et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Lemuridae,Eulemur,coronatus,Eulemur coronatus,Eulemur coronatus,Amniotes,Heldstab et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,NA,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,imputed,Amniotes,imputed,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,PanTHERIA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Primates,Lemuridae,Eulemur,flavifrons,Eulemur flavifrons,Eulemur flavifrons,PHYLACINE,split from Eulemur macaco,split from Eulemur macaco,NA,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,NA,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,NA,Pacifici et al. (2013),split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,PHYLACINE,PHYLACINE,PHYLACINE,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,split from Eulemur macaco,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Lemuridae,Eulemur,fulvus,Eulemur fulvus,Eulemur fulvus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,PanTHERIA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,PanTHERIA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Lemuridae,Eulemur,macaco,Eulemur macaco,Eulemur macaco,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,PanTHERIA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Primates,Lemuridae,Eulemur,mongoz,Eulemur mongoz,Eulemur mongoz,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,AnAge,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,PanTHERIA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Primates,Lemuridae,Eulemur,rubriventer,Eulemur rubriventer,Eulemur rubriventer,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,AnAge,calculated,Amniotes,NA,Amniotes,imputed,imputed,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,PanTHERIA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Primates,Lemuridae,Eulemur,rufifrons,Eulemur rufifrons,Eulemur rufifrons,Pacifici et al. (2013),split from Eulemur rufus,split from Eulemur rufus,NA,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,NA,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,NA,Pacifici et al. (2013),calculated,split from Eulemur rufus,split from Eulemur rufus,imputed,NA,split from Eulemur rufus,PHYLACINE,PHYLACINE,PHYLACINE,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,split from Eulemur rufus,MammalDIET2,split from Eulemur rufus,split from Eulemur rufus,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Lemuridae,Eulemur,rufus,Eulemur rufus,Eulemur rufus,Amniotes,Heldstab et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,IUCN,calculated,TetraDENSITY,Heldstab et al. (2018),imputed,NA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Primates,Lemuridae,Eulemur,sanfordi,Eulemur sanfordi,Eulemur sanfordi,Amniotes,Heldstab et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,imputed,calculated,TetraDENSITY,Heldstab et al. (2018),imputed,NA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Carnivora,Otariidae,Eumetopias,jubatus,Eumetopias jubatus,Eumetopias jubatus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,Pacifici et al. (2013),imputed,NA,Heldstab et al. (2018),PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,PanTHERIA,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Chiroptera,Molossidae,Eumops,auripendulus,Eumops auripendulus,Eumops auripendulus,Amniotes,Tsuboi et al. (2018),Amniotes,PanTHERIA,imputed,NA,imputed,NA,imputed,imputed,NA,Amniotes,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Chiroptera,Molossidae,Eumops,bonariensis,Eumops bonariensis,Eumops bonariensis,Amniotes,imputed,Amniotes,PanTHERIA,imputed,NA,imputed,NA,imputed,imputed,NA,Amniotes,Amniotes,imputed,Amniotes,Amniotes,NA,imputed,imputed,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Chiroptera,Molossidae,Eumops,dabbenei,Eumops dabbenei,Eumops dabbenei,Amniotes,imputed,Amniotes,PanTHERIA,imputed,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,imputed,Amniotes,Amniotes,NA,imputed,imputed,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Chiroptera,Molossidae,Eumops,delticus,Eumops delticus,Eumops bonariensis,split from Eumops bonariensis,imputed,split from Eumops bonariensis,split from Eumops bonariensis,imputed,NA,imputed,NA,imputed,imputed,NA,split from Eumops bonariensis,split from Eumops bonariensis,imputed,split from Eumops bonariensis,split from Eumops bonariensis,NA,imputed,imputed,NA,imputed,split from Eumops bonariensis,NA,NA,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,IUCN,IUCN,IUCN,IUCN,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,NA,NA,NA,NA,IUCN,calculated
Chiroptera,Molossidae,Eumops,ferox,Eumops ferox,Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,imputed,NA,imputed,NA,imputed,imputed,NA,split from Eumops glaucinus,split from Eumops glaucinus,imputed,split from Eumops glaucinus,split from Eumops glaucinus,NA,imputed,imputed,NA,imputed,split from Eumops glaucinus,NA,NA,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,NA,NA,NA,NA,NA,calculated
Chiroptera,Molossidae,Eumops,floridanus,Eumops floridanus,Eumops floridanus,PHYLACINE,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,imputed,NA,imputed,NA,imputed,imputed,NA,split from Eumops glaucinus,split from Eumops glaucinus,imputed,split from Eumops glaucinus,split from Eumops glaucinus,NA,imputed,imputed,NA,imputed,split from Eumops glaucinus,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,MammalDIET2,split from Eumops glaucinus,split from Eumops glaucinus,IUCN,IUCN,IUCN,IUCN,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,NA,PHYLACINE,NA,NA,IUCN,calculated
Chiroptera,Molossidae,Eumops,glaucinus,Eumops glaucinus,Eumops glaucinus,Amniotes,Tsuboi et al. (2018),Amniotes,PanTHERIA,imputed,NA,imputed,NA,imputed,imputed,NA,Amniotes,Amniotes,imputed,Amniotes,Amniotes,NA,imputed,imputed,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Chiroptera,Molossidae,Eumops,hansae,Eumops hansae,Eumops hansae,Amniotes,imputed,Amniotes,PanTHERIA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Chiroptera,Molossidae,Eumops,maurus,Eumops maurus,Eumops maurus,Amniotes,imputed,imputed,PanTHERIA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Chiroptera,Molossidae,Eumops,nanus,Eumops nanus,Eumops bonariensis,split from Eumops bonariensis,imputed,split from Eumops bonariensis,split from Eumops bonariensis,imputed,NA,imputed,NA,imputed,imputed,NA,split from Eumops bonariensis,split from Eumops bonariensis,imputed,split from Eumops bonariensis,split from Eumops bonariensis,NA,imputed,imputed,NA,imputed,split from Eumops bonariensis,NA,NA,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,IUCN,IUCN,IUCN,IUCN,split from Eumops bonariensis,split from Eumops bonariensis,split from Eumops bonariensis,NA,NA,NA,NA,IUCN,calculated
Chiroptera,Molossidae,Eumops,patagonicus,Eumops patagonicus,Eumops patagonicus,Amniotes,imputed,Amniotes,NA,imputed,NA,imputed,NA,imputed,imputed,NA,Amniotes,Amniotes,imputed,Amniotes,Amniotes,NA,imputed,imputed,NA,NA,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Chiroptera,Molossidae,Eumops,perotis,Eumops perotis,Eumops perotis,Amniotes,Tsuboi et al. (2018),Amniotes,PanTHERIA,imputed,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,imputed,Amniotes,Amniotes,NA,imputed,imputed,NA,Heldstab et al. (2018),PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Chiroptera,Molossidae,Eumops,trumbulli,Eumops trumbulli,Eumops trumbulli,Amniotes,imputed,Amniotes,NA,imputed,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,imputed,Amniotes,Amniotes,NA,imputed,imputed,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,NA,PHYLACINE,NA,NA,IUCN,calculated
Chiroptera,Molossidae,Eumops,underwoodi,Eumops underwoodi,Eumops underwoodi,Amniotes,imputed,Amniotes,PanTHERIA,imputed,NA,imputed,NA,imputed,imputed,NA,Amniotes,Amniotes,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Chiroptera,Molossidae,Eumops,wilsoni,Eumops wilsoni,Eumops wilsoni,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,imputed,NA,imputed,NA,imputed,imputed,NA,split from Eumops glaucinus,split from Eumops glaucinus,imputed,split from Eumops glaucinus,split from Eumops glaucinus,NA,imputed,imputed,NA,imputed,split from Eumops glaucinus,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,split from Eumops glaucinus,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,NA,PHYLACINE,NA,NA,IUCN,calculated
