"","tip","species","gen","fam","clade","MSW3_sciName_matched","virus","cites","vcites","Synurbic","filter","vfilter"
"822","Nyctophilus_nebulosus","Nyctophilus nebulosus","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_nebulosus",0,0,0,NA,"drop","drop"
"823","Nyctophilus_sherrini","Nyctophilus sherrini","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"824","Nyctophilus_shirleyae","Nyctophilus shirleyae","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"825","Nyctophilus_timoriensis","Nyctophilus timoriensis","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_timoriensis",0,0,0,NA,"drop","drop"
"826","Nyctophilus_walkeri","Nyctophilus walkeri","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_walkeri",0,0,0,NA,"drop","drop"
"827","Otomops_formosus","Otomops formosus","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_formosus",0,0,0,NA,"drop","drop"
"828","Otomops_johnstonei","Otomops johnstonei","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_johnstonei",0,0,0,NA,"drop","drop"
"829","Otomops_madagascariensis","Otomops madagascariensis","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_madagascariensis",8,1,0,NA,"keep","keep"
"830","Otomops_martiensseni","Otomops martiensseni","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_martiensseni",66,3,0,NA,"keep","keep"
"831","Otomops_papuensis","Otomops papuensis","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_papuensis",0,0,0,NA,"drop","drop"
"832","Otomops_secundus","Otomops secundus","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_secundus",0,0,0,NA,"drop","drop"
"833","Otomops_wroughtoni","Otomops wroughtoni","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_wroughtoni",0,0,0,NA,"drop","drop"
"834","Otonycteris_hemprichii","Otonycteris hemprichii","Otonycteris","VESPERTILIONIDAE","Yangochiroptera","Otonycteris_hemprichii",0,7,0,NA,"keep","drop"
"835","Otopteropus_cartilagonodus","Otopteropus cartilagonodus","Otopteropus","PTEROPODIDAE","Yinpterochiroptera","Otopteropus_cartilagonodus",0,0,0,NA,"drop","drop"
"836","Paracoelops_megalotis","Paracoelops megalotis","Paracoelops","HIPPOSIDERIDAE","Yinpterochiroptera","Paracoelops_megalotis",0,0,0,NA,"drop","drop"
"837","Paranyctimene_raptor","Paranyctimene raptor","Paranyctimene","PTEROPODIDAE","Yinpterochiroptera","Paranyctimene_raptor",0,0,0,NA,"drop","drop"
"838","Paranyctimene_tenax","Paranyctimene tenax","Paranyctimene","PTEROPODIDAE","Yinpterochiroptera","Paranyctimene_tenax",0,0,0,NA,"drop","drop"
"839","Parastrellus_hesperus","Parastrellus hesperus","Parastrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_hesperus",141,0,0,NA,"keep","keep"
"840","Paratriaenops_auritus","Paratriaenops auritus","Paratriaenops","HIPPOSIDERIDAE","Yinpterochiroptera","Triaenops_auritus",0,0,0,NA,"drop","drop"
"841","Paratriaenops_furculus","Paratriaenops furculus","Paratriaenops","HIPPOSIDERIDAE","Yinpterochiroptera","Triaenops_furculus",11,2,0,NA,"keep","keep"
"842","Paratriaenops_pauliani","Paratriaenops pauliani","Paratriaenops","HIPPOSIDERIDAE","Yinpterochiroptera",NA,0,0,0,NA,"drop","drop"
"843","Penthetor_lucasi","Penthetor lucasi","Penthetor","PTEROPODIDAE","Yinpterochiroptera","Penthetor_lucasi",0,2,0,NA,"keep","drop"
"844","Peropteryx_kappleri","Peropteryx kappleri","Peropteryx","EMBALLONURIDAE","Yangochiroptera","Peropteryx_kappleri",0,4,0,NA,"keep","drop"
"845","Peropteryx_leucoptera","Peropteryx leucoptera","Peropteryx","EMBALLONURIDAE","Yangochiroptera","Peropteryx_leucoptera",0,0,0,NA,"drop","drop"
"846","Peropteryx_macrotis","Peropteryx macrotis","Peropteryx","EMBALLONURIDAE","Yangochiroptera","Peropteryx_macrotis",1,6,0,NA,"keep","keep"
"847","Peropteryx_pallidoptera","Peropteryx pallidoptera","Peropteryx","EMBALLONURIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"848","Peropteryx_trinitatis","Peropteryx trinitatis","Peropteryx","EMBALLONURIDAE","Yangochiroptera","Peropteryx_trinitatis",0,0,0,NA,"drop","drop"
"849","Pharotis_imogene","Pharotis imogene","Pharotis","VESPERTILIONIDAE","Yangochiroptera","Pharotis_imogene",0,0,0,NA,"drop","drop"
"850","Philetor_brachypterus","Philetor brachypterus","Philetor","VESPERTILIONIDAE","Yangochiroptera","Philetor_brachypterus",3,0,0,NA,"keep","keep"
"851","Phoniscus_aerosa","Phoniscus aerosa","Phoniscus","VESPERTILIONIDAE","Yangochiroptera","Phoniscus_aerosa",0,0,0,NA,"drop","drop"
"852","Phoniscus_atrox","Phoniscus atrox","Phoniscus","VESPERTILIONIDAE","Yangochiroptera","Phoniscus_atrox",0,0,0,NA,"drop","drop"
"853","Phoniscus_jagorii","Phoniscus jagorii","Phoniscus","VESPERTILIONIDAE","Yangochiroptera","Phoniscus_jagorii",0,0,0,NA,"drop","drop"
"854","Phoniscus_papuensis","Phoniscus papuensis","Phoniscus","VESPERTILIONIDAE","Yangochiroptera","Phoniscus_papuensis",0,0,0,NA,"drop","drop"
"855","Phylloderma_stenops","Phylloderma stenops","Phylloderma","PHYLLOSTOMIDAE","Yangochiroptera","Phylloderma_stenops",0,1,0,NA,"keep","drop"
"856","Phyllonycteris_aphylla","Phyllonycteris aphylla","Phyllonycteris","PHYLLOSTOMIDAE","Yangochiroptera","Phyllonycteris_aphylla",0,0,0,NA,"drop","drop"
"857","Phyllonycteris_poeyi","Phyllonycteris poeyi","Phyllonycteris","PHYLLOSTOMIDAE","Yangochiroptera","Phyllonycteris_poeyi",0,1,0,NA,"keep","drop"
"858","Phyllops_falcatus","Phyllops falcatus","Phyllops","PHYLLOSTOMIDAE","Yangochiroptera","Phyllops_falcatus",0,1,0,NA,"keep","drop"
"859","Phyllostomus_discolor","Phyllostomus discolor","Phyllostomus","PHYLLOSTOMIDAE","Yangochiroptera","Phyllostomus_discolor",20,85,5,NA,"keep","keep"
"860","Phyllostomus_elongatus","Phyllostomus elongatus","Phyllostomus","PHYLLOSTOMIDAE","Yangochiroptera","Phyllostomus_elongatus",0,1,0,NA,"keep","drop"
"861","Phyllostomus_hastatus","Phyllostomus hastatus","Phyllostomus","PHYLLOSTOMIDAE","Yangochiroptera","Phyllostomus_hastatus",53,51,1,0,"keep","keep"
"862","Phyllostomus_latifolius","Phyllostomus latifolius","Phyllostomus","PHYLLOSTOMIDAE","Yangochiroptera","Phyllostomus_latifolius",0,1,0,NA,"keep","drop"
"863","Pipistrellus_abramus","Pipistrellus abramus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_abramus",69,37,8,NA,"keep","keep"
"864","Pipistrellus_adamsi","Pipistrellus adamsi","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_adamsi",0,0,0,NA,"drop","drop"
"865","Pipistrellus_aero","Pipistrellus aero","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_aero",0,0,0,NA,"drop","drop"
"866","Pipistrellus_alaschanicus","Pipistrellus alaschanicus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,2,0,0,NA,"keep","keep"
"867","Pipistrellus_angulatus","Pipistrellus angulatus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_angulatus",0,0,0,NA,"drop","drop"
"868","Pipistrellus_anthonyi","Pipistrellus anthonyi","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"869","Pipistrellus_arabicus","Pipistrellus arabicus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"870","Pipistrellus_ariel","Pipistrellus ariel","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"871","Pipistrellus_cadornae","Pipistrellus cadornae","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"872","Pipistrellus_ceylonicus","Pipistrellus ceylonicus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_ceylonicus",3,2,2,1,"keep","keep"
"873","Pipistrellus_collinus","Pipistrellus collinus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_collinus",0,0,0,NA,"drop","drop"
"874","Pipistrellus_coromandra","Pipistrellus coromandra","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_coromandra",7,3,1,NA,"keep","keep"
"875","Pipistrellus_crassulus","Pipistrellus crassulus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,3,0,0,NA,"keep","keep"
"876","Pipistrellus_deserti","Pipistrellus deserti","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_deserti",0,0,0,NA,"drop","drop"
"877","Pipistrellus_eisentrauti","Pipistrellus eisentrauti","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"878","Pipistrellus_endoi","Pipistrellus endoi","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_endoi",0,0,0,NA,"drop","drop"
"879","Pipistrellus_hanaki","Pipistrellus hanaki","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"880","Pipistrellus_hesperidus","Pipistrellus hesperidus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_hesperidus",11,3,0,NA,"keep","keep"
"881","Pipistrellus_imbricatus","Pipistrellus imbricatus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"882","Pipistrellus_inexspectatus","Pipistrellus inexspectatus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_inexspectatus",0,0,0,NA,"drop","drop"
"883","Pipistrellus_javanicus","Pipistrellus javanicus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_javanicus",0,4,1,NA,"keep","keep"
"884","Pipistrellus_joffrei","Pipistrellus joffrei","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"885","Pipistrellus_kitcheneri","Pipistrellus kitcheneri","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"886","Pipistrellus_kuhlii","Pipistrellus kuhlii","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_kuhlii",152,38,7,1,"keep","keep"
"887","Pipistrellus_lophurus","Pipistrellus lophurus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"888","Pipistrellus_macrotis","Pipistrellus macrotis","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"889","Pipistrellus_maderensis","Pipistrellus maderensis","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_maderensis",0,1,0,NA,"keep","drop"
"890","Pipistrellus_minahassae","Pipistrellus minahassae","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_minahassae",0,0,0,NA,"drop","drop"
"891","Pipistrellus_murrayi","Pipistrellus murrayi","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"892","Pipistrellus_musciculus","Pipistrellus musciculus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"893","Pipistrellus_nanulus","Pipistrellus nanulus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_nanulus",2,1,1,NA,"keep","keep"
"894","Pipistrellus_nathusii","Pipistrellus nathusii","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_nathusii",30,23,5,NA,"keep","keep"
"895","Pipistrellus_papuanus","Pipistrellus papuanus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_papuanus",0,0,0,NA,"drop","drop"
"896","Pipistrellus_paterculus","Pipistrellus paterculus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_paterculus",0,0,0,NA,"drop","drop"
"897","Pipistrellus_permixtus","Pipistrellus permixtus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_permixtus",0,0,0,NA,"drop","drop"
"898","Pipistrellus_pipistrellus","Pipistrellus pipistrellus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_pipistrellus",163,125,21,NA,"keep","keep"
"899","Pipistrellus_pulveratus","Pipistrellus pulveratus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,11,0,0,NA,"keep","keep"
"900","Pipistrellus_pygmaeus","Pipistrellus pygmaeus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_pygmaeus",64,26,2,NA,"keep","keep"
"901","Pipistrellus_raceyi","Pipistrellus raceyi","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"902","Pipistrellus_rueppellii","Pipistrellus rueppellii","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_rueppellii",0,1,0,NA,"keep","drop"
"903","Pipistrellus_rusticus","Pipistrellus rusticus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_rusticus",0,1,0,NA,"keep","drop"
"904","Pipistrellus_savii","Pipistrellus savii","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,27,1,0,NA,"keep","keep"
"905","Pipistrellus_stenopterus","Pipistrellus stenopterus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_stenopterus",0,2,0,NA,"keep","drop"
"906","Pipistrellus_sturdeei","Pipistrellus sturdeei","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_sturdeei",0,0,0,NA,"drop","drop"
"907","Pipistrellus_subflavus","Pipistrellus subflavus","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_subflavus",106,19,7,0,"keep","keep"
"908","Pipistrellus_tenuis","Pipistrellus tenuis","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_tenuis",0,1,0,1,"keep","drop"
"909","Pipistrellus_vordermanni","Pipistrellus vordermanni","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"910","Pipistrellus_wattsi","Pipistrellus wattsi","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_wattsi",0,0,0,NA,"drop","drop"
"911","Pipistrellus_westralis","Pipistrellus westralis","Pipistrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_westralis",0,0,0,NA,"drop","drop"
"912","Platalina_genovensium","Platalina genovensium","Platalina","PHYLLOSTOMIDAE","Yangochiroptera","Platalina_genovensium",0,0,0,NA,"drop","drop"
"913","Platymops_setiger","Platymops setiger","Platymops","MOLOSSIDAE","Yangochiroptera","Platymops_setiger",0,0,0,NA,"drop","drop"
"914","Platyrrhinus_albericoi","Platyrrhinus albericoi","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"915","Platyrrhinus_angustirostris","Platyrrhinus angustirostris","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"916","Platyrrhinus_aurarius","Platyrrhinus aurarius","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_aurarius",0,0,0,NA,"drop","drop"
"917","Platyrrhinus_brachycephalus","Platyrrhinus brachycephalus","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_brachycephalus",0,0,0,NA,"drop","drop"
"918","Platyrrhinus_chocoensis","Platyrrhinus chocoensis","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_chocoensis",0,0,0,NA,"drop","drop"
"919","Platyrrhinus_dorsalis","Platyrrhinus dorsalis","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_dorsalis",0,1,0,NA,"keep","drop"
"920","Platyrrhinus_fusciventris","Platyrrhinus fusciventris","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"921","Platyrrhinus_guianensis","Platyrrhinus guianensis","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"922","Platyrrhinus_helleri","Platyrrhinus helleri","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_helleri",14,3,0,NA,"keep","keep"
"923","Platyrrhinus_infuscus","Platyrrhinus infuscus","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_infuscus",0,0,0,NA,"drop","drop"
"924","Platyrrhinus_ismaeli","Platyrrhinus ismaeli","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"925","Platyrrhinus_lineatus","Platyrrhinus lineatus","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_lineatus",8,19,1,NA,"keep","keep"
"926","Platyrrhinus_masu","Platyrrhinus masu","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"927","Platyrrhinus_matapalensis","Platyrrhinus matapalensis","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"928","Platyrrhinus_nigellus","Platyrrhinus nigellus","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"929","Platyrrhinus_nitelinea","Platyrrhinus nitelinea","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"930","Platyrrhinus_recifinus","Platyrrhinus recifinus","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_recifinus",0,0,0,NA,"drop","drop"
"931","Platyrrhinus_umbratus","Platyrrhinus umbratus","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_umbratus",0,0,0,NA,"drop","drop"
"932","Platyrrhinus_vittatus","Platyrrhinus vittatus","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_vittatus",0,0,0,NA,"drop","drop"
"933","Plecotus_auritus","Plecotus auritus","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_auritus",51,57,6,NA,"keep","keep"
"934","Plecotus_austriacus","Plecotus austriacus","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_austriacus",12,12,1,NA,"keep","keep"
"935","Plecotus_balensis","Plecotus balensis","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_balensis",0,1,0,NA,"keep","drop"
"936","Plecotus_christii","Plecotus christii","Plecotus","VESPERTILIONIDAE","Yangochiroptera",NA,0,1,0,NA,"keep","drop"
"937","Plecotus_kolombatovici","Plecotus kolombatovici","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_kolombatovici",0,0,0,NA,"drop","drop"
"938","Plecotus_macrobullaris","Plecotus macrobullaris","Plecotus","VESPERTILIONIDAE","Yangochiroptera",NA,0,3,0,NA,"keep","drop"
"939","Plecotus_ognevi","Plecotus ognevi","Plecotus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"940","Plecotus_sacrimontis","Plecotus sacrimontis","Plecotus","VESPERTILIONIDAE","Yangochiroptera",NA,2,0,0,NA,"keep","keep"
"941","Plecotus_sardus","Plecotus sardus","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_sardus",0,0,0,NA,"drop","drop"
"942","Plecotus_taivanus","Plecotus taivanus","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_taivanus",0,0,0,NA,"drop","drop"
"943","Plecotus_teneriffae","Plecotus teneriffae","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_teneriffae",2,1,0,NA,"keep","keep"
"944","Plerotes_anchietae","Plerotes anchietae","Plerotes","PTEROPODIDAE","Yinpterochiroptera","Plerotes_anchietae",0,0,0,NA,"drop","drop"
"945","Promops_centralis","Promops centralis","Promops","MOLOSSIDAE","Yangochiroptera","Promops_centralis",0,0,0,NA,"drop","drop"
"946","Promops_nasutus","Promops nasutus","Promops","MOLOSSIDAE","Yangochiroptera","Promops_nasutus",0,1,0,NA,"keep","drop"
"947","Ptenochirus_jagori","Ptenochirus jagori","Ptenochirus","PTEROPODIDAE","Yinpterochiroptera","Ptenochirus_jagori",5,3,1,NA,"keep","keep"
"948","Ptenochirus_minor","Ptenochirus minor","Ptenochirus","PTEROPODIDAE","Yinpterochiroptera","Ptenochirus_minor",0,0,0,NA,"drop","drop"
"949","Pteralopex_anceps","Pteralopex anceps","Pteralopex","PTEROPODIDAE","Yinpterochiroptera","Pteralopex_anceps",0,0,0,NA,"drop","drop"
"950","Pteralopex_atrata","Pteralopex atrata","Pteralopex","PTEROPODIDAE","Yinpterochiroptera","Pteralopex_atrata",0,0,0,NA,"drop","drop"
"951","Pteralopex_flanneryi","Pteralopex flanneryi","Pteralopex","PTEROPODIDAE","Yinpterochiroptera",NA,0,0,0,NA,"drop","drop"
"952","Pteralopex_pulchra","Pteralopex pulchra","Pteralopex","PTEROPODIDAE","Yinpterochiroptera","Pteralopex_pulchra",0,0,0,NA,"drop","drop"
"953","Pteralopex_taki","Pteralopex taki","Pteralopex","PTEROPODIDAE","Yinpterochiroptera","Pteralopex_taki",0,0,0,NA,"drop","drop"
"954","Pteronotus_davyi","Pteronotus davyi","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_davyi",31,4,0,NA,"keep","keep"
"955","Pteronotus_gymnonotus","Pteronotus gymnonotus","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_gymnonotus",0,2,0,NA,"keep","drop"
"956","Pteronotus_macleayii","Pteronotus macleayii","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_macleayii",0,2,0,NA,"keep","drop"
"957","Pteronotus_paraguanensis","Pteronotus paraguanensis","Pteronotus","MORMOOPIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"958","Pteronotus_parnellii","Pteronotus parnellii","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_parnellii",152,144,2,0,"keep","keep"
"959","Pteronotus_personatus","Pteronotus personatus","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_personatus",1,10,0,NA,"keep","keep"
"960","Pteronotus_quadridens","Pteronotus quadridens","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_quadridens",0,7,0,NA,"keep","drop"
"961","Pteropus_admiralitatum","Pteropus admiralitatum","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_admiralitatum",4,0,0,NA,"keep","keep"
"962","Pteropus_aldabrensis","Pteropus aldabrensis","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_aldabrensis",0,0,0,NA,"drop","drop"
"963","Pteropus_alecto","Pteropus alecto","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_alecto",155,86,60,NA,"keep","keep"
"964","Pteropus_anetianus","Pteropus anetianus","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_anetianus",0,0,0,NA,"drop","drop"
"965","Pteropus_argentatus","Pteropus argentatus","Pteropus","PTEROPODIDAE","Yinpterochiroptera",NA,0,0,0,NA,"drop","drop"
"966","Pteropus_aruensis","Pteropus aruensis","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_aruensis",0,0,0,NA,"drop","drop"
"967","Pteropus_brunneus","Pteropus brunneus","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_brunneus",0,0,0,NA,"drop","drop"
"968","Pteropus_caniceps","Pteropus caniceps","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_caniceps",0,0,0,NA,"drop","drop"
"969","Pteropus_capistratus","Pteropus capistratus","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_capistratus",4,0,0,NA,"keep","keep"
