"","icnames","species","pcnames","ccnames","tip","gen","fam","clade","MSW3_sciName_matched","virus","cites","vcites","filter","vfilter","Synurbic","Complete","iucn2020_binomial","adult_mass_g","adult_brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non-volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","zvirus","category","population_trend"
"930","Platyrrhinus recifinus","Platyrrhinus recifinus","Platyrrhinus recifinus","Platyrrhinus recifinus","Platyrrhinus_recifinus","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_recifinus",0,0,0,"drop","drop",0,"yes","Platyrrhinus recifinus",10.82,NA,NA,41.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,10,0,90,10,0,0,0,0,0,90,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",3,2076551.04,-7.46,-29.67,-18.57,-34.81,-52.61,-43.71,1,70.73,3,0.07,112.17,214.97,1100.18,1396.81,0,"LC","Unknown"
"931","Platyrrhinus umbratus","Platyrrhinus umbratus","Platyrrhinus umbratus","Platyrrhinus umbratus","Platyrrhinus_umbratus","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_umbratus",0,0,0,"drop","drop",0,"yes","Platyrrhinus umbratus",25.17,NA,NA,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,10,0,90,10,0,0,0,0,0,90,0,0,0,1,2,"Ar",1,0,0,0,1,2000,250,1750,0,NA,0,0,"Neotropical",NA,1151725.92,12.46,-0.56,5.94,-60.56,-80.46,-70.51,0,62.93,1,0.12,134.77,237.9,1372.44,1653.51,0,"DD","Unknown"
"932","Platyrrhinus vittatus","Platyrrhinus vittatus","Platyrrhinus vittatus","Platyrrhinus vittatus","Platyrrhinus_vittatus","Platyrrhinus","PHYLLOSTOMIDAE","Yangochiroptera","Platyrrhinus_vittatus",0,0,0,"drop","drop",0,"yes","Platyrrhinus vittatus",37.01,1.175,92.495,57.11,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,10,0,90,10,0,0,0,0,0,90,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",1,2096484.1,12.46,-19.72,-3.62,-61.23,-85.85,-73.54,0,45.65,1,0.11,136.79,199.26,1216.52,1514.99,0,"LC","Unknown"
"933","Plecotus auritus","Plecotus auritus","Plecotus auritus","Plecotus auritus","Plecotus_auritus","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_auritus",52,57,6,"keep","keep",1,"yes","Plecotus auritus",9.195,0.234,51,37.72,10950,338.33,351.665,365,730,65.06,NA,1.275,1,364.75,2.09,42.045,5.7,3693.8,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,NA,NA,NA,0,NA,1,1,NA,NA,12452922.57,65.26,24.04,44.65,145.82,-10.47,67.67,0,110.06,1,0.02,50.42,46.77,449.95,625.22,5,"LC","Stable"
"934","Plecotus austriacus","Plecotus austriacus","Plecotus austriacus","Plecotus austriacus","Plecotus_austriacus","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_austriacus",12,12,1,"keep","keep",1,"yes","Plecotus austriacus",8.19,NA,51,39.7,10950,358.332,351.665,365,416.725,65.06,NA,1.275,1,364.75,2.09,42.045,5.7,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,NA,NA,NA,0,NA,1,0,NA,NA,8090041.6,55.38,10.06,32.72,119.32,-17.53,50.89,0,102.06,1,0.05,41.55,103.59,396.55,888.68,1,"NT","Decreasing"
"935","Plecotus balensis","Plecotus balensis","Plecotus balensis","Plecotus balensis","Plecotus_balensis","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_balensis",0,1,0,"keep","drop",NA,"yes","Plecotus balensis",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"S",1,0,0,0,1,3000,2500,500,NA,NA,NA,NA,"Afrotropical",1,21653.49,8.1,6.38,7.24,40.31,38.84,39.58,8,79.34,8,0.15,70.61,47.85,991.13,1409.33,0,"DD","Unknown"
"936","Plecotus christii","Plecotus christii","Plecotus christii","Plecotus christii","Plecotus_christii","Plecotus","VESPERTILIONIDAE","Yangochiroptera",NA,0,1,0,"keep","drop",1,"yes","Plecotus christii",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical, Palearctic",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DD","Unknown"
"937","Plecotus kolombatovici","Plecotus kolombatovici","Plecotus kolombatovici","Plecotus kolombatovici","Plecotus_kolombatovici","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_kolombatovici",0,0,0,"drop","drop",1,"yes","Plecotus kolombatovici",8.19,NA,51,NA,10950,358.332,351.665,365,416.725,65.06,NA,1.275,1,364.75,2.09,42.045,5.7,1825,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"S",1,0,0,0,1,3000,0,3000,NA,NA,NA,NA,"Palearctic",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"LC","Decreasing"
"938","Plecotus macrobullaris","Plecotus macrobullaris","Plecotus macrobullaris","Plecotus macrobullaris","Plecotus_macrobullaris","Plecotus","VESPERTILIONIDAE","Yangochiroptera",NA,0,3,0,"keep","drop",1,"yes","Plecotus macrobullaris",8.5,0.234,51,37.72,10950,338.33,351.665,365,730,65.06,NA,1.275,1,364.75,2.09,42.045,5.7,3693.8,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,2800,0,2800,NA,NA,NA,NA,"Palearctic",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"LC","Decreasing"
"939","Plecotus ognevi","Plecotus ognevi","Plecotus ognevi","Plecotus ognevi","Plecotus_ognevi","Plecotus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,"drop","drop",1,"yes","Plecotus ognevi",8.4,0.234,51,37.72,10950,338.33,351.665,365,730,65.06,NA,1.275,1,364.75,2.09,42.045,5.7,3693.8,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Palearctic",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"LC","Unknown"
"940","Plecotus sacrimontis","Plecotus sacrimontis","Plecotus sacrimontis","Plecotus sacrimontis","Plecotus_sacrimontis","Plecotus","VESPERTILIONIDAE","Yangochiroptera",NA,2,0,0,"keep","keep",1,"yes","Plecotus sacrimontis",9.3,0.234,51,37.72,10950,338.33,351.665,365,730,65.06,NA,1.275,1,364.75,2.09,42.045,5.7,3693.8,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,1700,700,1000,NA,NA,NA,NA,"Palearctic",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"LC","Stable"
"941","Plecotus sardus","Plecotus sardus","Plecotus sardus","Plecotus sardus","Plecotus_sardus","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_sardus",0,0,0,"drop","drop",1,"yes","Plecotus sardus",9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"S",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Palearctic",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"VU","Decreasing"
"942","Plecotus taivanus","Plecotus taivanus","Plecotus taivanus","Plecotus taivanus","Plecotus_taivanus","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_taivanus",0,0,0,"drop","drop",0,"yes","Plecotus taivanus",8.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Indomalayan",1,36065.98,25.29,21.9,23.6,122,120.04,121.02,70,676.6,73,0.03,160.5,165.8,NA,NA,0,"NT","Decreasing"
"943","Plecotus teneriffae","Plecotus teneriffae","Plecotus teneriffae","Plecotus teneriffae","Plecotus_teneriffae","Plecotus","VESPERTILIONIDAE","Yangochiroptera","Plecotus_teneriffae",2,1,0,"keep","keep",1,"yes","Plecotus teneriffae",9.195,NA,51,NA,10950,358.332,351.665,365,416.725,65.06,NA,1.275,1,364.75,2.09,42.045,5.7,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,2300,100,2200,NA,NA,NA,NA,"Palearctic",2,3050.8,28.84,27.63,28.24,-16.11,-18.16,-17.14,27,256.62,27,0.04,21,149,NA,NA,0,"VU","Decreasing"
"944","Plerotes anchietae","Plerotes anchietae","Plerotes anchietae","Plerotes anchietae","Plerotes_anchietae","Plerotes","PTEROPODIDAE","Yinpterochiroptera","Plerotes_anchietae",0,0,0,"drop","drop",0,"yes","Plerotes anchietae",19.99,NA,87,51.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Ar",1,0,0,0,1,2000,1000,1000,0,NA,0,0,"Afrotropical",2,200249.81,-7.94,-13.18,-10.56,31.61,14.94,23.27,4,14.97,5,0.14,105.99,212.54,920.98,1425.94,0,"LC","Unknown"
"945","Promops centralis","Promops centralis","Promops centralis","Promops centralis","Promops_centralis","Promops","MOLOSSIDAE","Yangochiroptera","Promops_centralis",0,0,0,"drop","drop",0,"yes","Promops centralis",29.8,NA,89,53.03,NA,NA,NA,NA,NA,NA,NA,0.99,1,NA,2.44,41.99,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1800,0,1800,0,NA,1,0,"Neotropical",NA,4740669.41,21.62,-28.7,-3.53,-52.85,-104.83,-78.84,0,37.35,0,0.12,129.01,219.78,1224.51,1509.14,0,"LC","Unknown"
"946","Promops nasutus","Promops nasutus","Promops nasutus","Promops nasutus","Promops_nasutus","Promops","MOLOSSIDAE","Yangochiroptera","Promops_nasutus",0,1,0,"keep","drop",1,"yes","Promops nasutus",15.5,NA,68,47.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",NA,8264473.62,10.84,-33.21,-11.18,-41.85,-81.35,-61.6,0,11.88,0,0.11,137.94,224.26,1238.1,1469.52,0,"LC","Unknown"
"947","Ptenochirus jagori","Ptenochirus jagori","Ptenochirus jagori","Ptenochirus jagori","Ptenochirus_jagori","Ptenochirus","PTEROPODIDAE","Yinpterochiroptera","Ptenochirus_jagori",5,3,1,"keep","keep",0,"yes","Ptenochirus jagori",79.18,NA,105,84.34,2920,251.71,251.71,NA,243.33,125.14,NA,1,2,NA,17.4,89.99,NA,1019.564,NA,NA,0,2,NA,5.5,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1950,0,1950,1,NA,1,0,"Indomalayan",1,248720.14,19,5.01,12,126.6,119.73,123.16,19,235.4,32,0.09,199.19,241.88,1471.18,1731.81,0,"LC","Stable"
"948","Ptenochirus minor","Ptenochirus minor","Ptenochirus minor","Ptenochirus minor","Ptenochirus_minor","Ptenochirus","PTEROPODIDAE","Yinpterochiroptera","Ptenochirus_minor",0,0,0,"drop","drop",0,"yes","Ptenochirus minor",47.02,NA,101,69.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1600,0,1600,1,NA,0,0,"Indomalayan",1,103200.29,11.7,5.55,8.63,126.6,121.89,124.24,33,170.38,55,0.11,175.7,238.87,1567.81,1734.24,0,"LC","Stable"
"949","Pteralopex anceps","Pteralopex anceps","Pteralopex anceps","Pteralopex anceps","Pteralopex_anceps","Pteralopex","PTEROPODIDAE","Yinpterochiroptera","Pteralopex_anceps",0,0,0,"drop","drop",0,"yes","Pteralopex anceps",532.775,NA,262.31,165.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,40,40,20,0,3,1,"Ar",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Australasian",1,7318.84,-5.12,-7.41,-6.27,157.55,154.58,156.07,13,16.77,13,0.14,182.39,261.39,NA,NA,0,"EN","Decreasing"
"950","Pteralopex atrata","Pteralopex atrata","Pteralopex atrata","Pteralopex atrata","Pteralopex_atrata","Pteralopex","PTEROPODIDAE","Yinpterochiroptera","Pteralopex_atrata",0,0,0,"drop","drop",0,"yes","Pteralopex atrata",490.8,NA,243.72,142.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,40,40,20,0,3,1,"Ar",1,0,0,0,1,400,0,400,1,NA,0,0,"Australasian",1,9345.46,-7.5,-9.94,-8.72,160.83,158.41,159.62,13,13,13,0.18,195.19,261.82,NA,NA,0,"EN","Decreasing"
"951","Pteralopex flanneryi","Pteralopex flanneryi","Pteralopex flanneryi","Pteralopex flanneryi","Pteralopex_flanneryi","Pteralopex","PTEROPODIDAE","Yinpterochiroptera",NA,0,0,0,"drop","drop",0,"yes","Pteralopex flanneryi",670.2,NA,262.31,165.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2346.95,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,40,40,20,0,3,1,"Ar",1,0,0,0,1,200,0,200,NA,NA,NA,NA,"Australasian",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CR","Decreasing"
"952","Pteralopex pulchra","Pteralopex pulchra","Pteralopex pulchra","Pteralopex pulchra","Pteralopex_pulchra","Pteralopex","PTEROPODIDAE","Yinpterochiroptera","Pteralopex_pulchra",0,0,0,"drop","drop",0,"yes","Pteralopex pulchra",291.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,40,40,20,0,3,1,"Ar",1,0,0,0,1,2448,1200,1248,NA,NA,NA,NA,"Australasian",1,728.08,-9.57,-9.8,-9.68,160.26,159.81,160.04,13,13,13,0.18,200,247.5,NA,NA,0,"CR","Decreasing"
"953","Pteralopex taki","Pteralopex taki","Pteralopex taki","Pteralopex taki","Pteralopex_taki","Pteralopex","PTEROPODIDAE","Yinpterochiroptera","Pteralopex_taki",0,0,0,"drop","drop",0,"yes","Pteralopex taki",286.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2555,NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Ar",1,0,0,0,1,400,0,400,NA,NA,NA,NA,"Australasian",1,2637,-7.94,-8.77,-8.36,158.12,157.18,157.65,13,13,13,0.18,186.5,270,NA,NA,0,"VU","Decreasing"
"954","Pteronotus davyi","Pteronotus davyi","Pteronotus davyi","Pteronotus davyi","Pteronotus_davyi","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_davyi",31,4,0,"keep","keep",1,"yes","Pteronotus davyi",9.4,0.31,55,45.1,NA,365.25,365.25,365.25,425.25,60,NA,0.995,1,NA,1.15,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2000,NA,NA,NA,NA,NA,NA,"Neotropical",2,2748221.32,29.71,-8.17,10.77,-60.37,-112.09,-86.23,0,63.21,2,0.12,126.19,224.94,1175.64,1553.86,6,"LC","Stable"
"955","Pteronotus gymnonotus","Pteronotus gymnonotus","Pteronotus gymnonotus","Pteronotus gymnonotus","Pteronotus_gymnonotus","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_gymnonotus",0,2,0,"keep","drop",0,"yes","Pteronotus gymnonotus",13.6,0.343,69,51.74,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,400,NA,NA,0,NA,1,0,"Neotropical",3,3390492.62,18.71,-16.45,1.13,-53.75,-95.58,-74.66,0,30.85,0,0.14,153.35,235.89,1340.63,1572.74,0,"LC","Stable"
"956","Pteronotus macleayii","Pteronotus macleayii","Pteronotus macleayii","Pteronotus macleayii","Pteronotus_macleayii","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_macleayii",0,2,0,"keep","drop",0,"yes","Pteronotus macleayii",12.39,NA,NA,43.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Neotropical",1,120492.27,23.19,17.7,20.44,-74.13,-84.95,-79.54,2,118.67,18,0.02,108.01,251.47,1271,1782.03,0,"LC","Stable"
"957","Pteronotus paraguanensis","Pteronotus paraguanensis","Pteronotus paraguanensis","Pteronotus paraguanensis","Pteronotus_paraguanensis","Pteronotus","MORMOOPIDAE","Yangochiroptera",NA,0,0,0,"drop","drop",0,"yes","Pteronotus paraguanensis",13.9,0.532,68.5,60.09,NA,NA,NA,NA,NA,107.97,NA,0.995,1,NA,NA,76.1,NA,NA,NA,NA,NA,2,NA,NA,98,1,1,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,120,50,70,NA,NA,NA,NA,"Neotropical",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EN","Decreasing"
"958","Pteronotus parnellii","Pteronotus parnellii","Pteronotus parnellii","Pteronotus parnellii","Pteronotus_parnellii","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_parnellii",78,144,2,"keep","keep",1,"yes","Pteronotus parnellii",19.395,0.532,68.5,60.09,NA,NA,NA,NA,NA,107.97,NA,0.995,1,NA,NA,76.1,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2200,NA,NA,NA,NA,NA,NA,"Neotropical",2,8414216.78,29.31,-16.49,6.41,-34.79,-111.54,-73.16,0,32.23,0,0.12,152.61,240.05,1282.68,1552.85,8,"LC","Stable"
"959","Pteronotus personatus","Pteronotus personatus","Pteronotus personatus","Pteronotus personatus","Pteronotus_personatus","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_personatus",1,10,0,"keep","keep",1,"yes","Pteronotus personatus",10.995,0.234,50.105,44.49,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,400,NA,NA,NA,NA,NA,NA,"Neotropical",3,4866973.12,27.64,-16.35,5.64,-34.79,-110.42,-72.6,0,40.21,1,0.12,139.39,237.93,1225.62,1550.05,0,"LC","Stable"
"960","Pteronotus quadridens","Pteronotus quadridens","Pteronotus quadridens","Pteronotus quadridens","Pteronotus_quadridens","Pteronotus","MORMOOPIDAE","Yangochiroptera","Pteronotus_quadridens",0,7,0,"keep","drop",0,"yes","Pteronotus quadridens",5.27,NA,NA,37.5,NA,NA,NA,NA,NA,156.43,NA,1.21,1,NA,2.14,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,1,0,"Neotropical",1,201573.11,23.19,17.6,20.39,-65.59,-84.95,-75.27,2,168.91,23,0.04,106.77,245.98,1361.58,1646.11,0,"LC","Stable"
"961","Pteropus admiralitatum","Pteropus admiralitatum","Pteropus admiralitatum","Pteropus admiralitatum","Pteropus_admiralitatum","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_admiralitatum",4,0,0,"keep","keep",0,"yes","Pteropus admiralitatum",306.46,NA,179.97,115,818.208,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Australasian",1,28281.49,-1.31,-9.94,-5.63,161.39,145.04,153.21,0,12.99,10,0.14,189.91,255.51,NA,NA,1,"LC","Stable"
"962","Pteropus aldabrensis","Pteropus aldabrensis","Pteropus aldabrensis","Pteropus aldabrensis","Pteropus_aldabrensis","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_aldabrensis",0,0,0,"drop","drop",0,"yes","Pteropus aldabrensis",401.245,NA,265,136.11,3613.5,NA,NA,NA,NA,156.43,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",2,123.35,-9.34,-9.46,-9.4,46.52,46.2,46.36,0,0,0,NA,NA,NA,NA,NA,0,"EN","Stable"
"963","Pteropus alecto","Pteropus alecto","Pteropus alecto","Pteropus alecto","Pteropus_alecto","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_alecto",121,86,60,"keep","keep",0,"yes","Pteropus alecto",641.115,7.04,254.6,165.99,7190.5,NA,NA,NA,NA,NA,NA,1.1,1,NA,NA,89.17,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1000,0,1000,0,NA,1,0,"Australasian, Indomalayan",2,1205090.31,-5.72,-31.19,-18.45,153.63,112.56,133.1,0,11.08,0,0.08,76.36,249.99,785.17,1674.18,15,"LC","Unknown"
"964","Pteropus anetianus","Pteropus anetianus","Pteropus anetianus","Pteropus anetianus","Pteropus_anetianus","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_anetianus",0,0,0,"drop","drop",0,"yes","Pteropus anetianus",397.22,NA,NA,121.52,2701,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Australasian",2,10979.84,-13.63,-20.24,-16.93,169.9,166.52,168.21,14,14,14,0.16,307,225,NA,NA,0,"VU","Decreasing"
"965","Pteropus aruensis","Pteropus aruensis","Pteropus aruensis","Pteropus aruensis","Pteropus_aruensis","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_aruensis",0,0,0,"drop","drop",NA,"yes","Pteropus aruensis",874.94,NA,285.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Ar",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Australasian",NA,5715.75,-5.51,-6.93,-6.22,134.77,134.04,134.41,19,19,19,0.11,173,261.74,NA,NA,0,"CR","Unknown"
"966","Pteropus brunneus","Pteropus brunneus","Pteropus brunneus","Pteropus brunneus","Pteropus_brunneus","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_brunneus",0,0,0,"drop","drop",NA,"yes","Pteropus brunneus",200,NA,117.64,117.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Australasian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EX",NA
"967","Pteropus caniceps","Pteropus caniceps","Pteropus caniceps","Pteropus caniceps","Pteropus_caniceps","Pteropus","PTEROPODIDAE","Yinpterochiroptera","Pteropus_caniceps",0,0,0,"drop","drop",0,"yes","Pteropus caniceps",525.12,NA,216.67,140.22,3126.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1630,0,1630,NA,NA,NA,NA,"Australasian",1,24432.1,2.64,-2.48,0.07,128.9,125.32,127.11,5,27.16,5,0.04,192.66,250.11,NA,NA,0,"VU","Decreasing"
