Species_Name,tiplabel,gen,fam,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC,Order,Family,BM,BR,Diet,WA,LS,AspectRatio,Synurbic,UrbanStatus
Hipposideros_lankadiva,Hipposideros_lankadiva_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_lankadiva,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_larvatus,Hipposideros_larvatus_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_larvatus,14,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_lekaguli,Hipposideros_lekaguli_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_lekaguli,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_lylei,Hipposideros_lylei_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_lylei,4,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_macrobullatus,Hipposideros_macrobullatus_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_macrobullatus,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_madurae,Hipposideros_madurae_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_madurae,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_maggietaylorae,Hipposideros_maggietaylorae_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_maggietaylorae,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_marisae,Hipposideros_marisae_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_marisae,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_megalotis,Hipposideros_megalotis_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_megalotis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_muscinus,Hipposideros_muscinus_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_muscinus,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_nequam,Hipposideros_nequam_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_nequam,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_obscurus,Hipposideros_obscurus_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_obscurus,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_orbiculus,Hipposideros_orbiculus_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_orbiculus,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_papua,Hipposideros_papua_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_papua,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_pelingensis,Hipposideros_pelingensis_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_pelingensis,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_pendelburyi,Hipposideros_pendelburyi_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_pomona,Hipposideros_pomona_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_pomona,14,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_pratti,Hipposideros_pratti_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_pratti,6,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_pygmaeus,Hipposideros_pygmaeus_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_pygmaeus,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_ridleyi,Hipposideros_ridleyi_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_ridleyi,3,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_rotalis,Hipposideros_rotalis_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_rotalis,4,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_ruber,Hipposideros_ruber_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_ruber,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_scutinares,Hipposideros_scutinares_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_scutinares,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_semoni,Hipposideros_semoni_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_semoni,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_sorenseni,Hipposideros_sorenseni_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_sorenseni,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_speoris,Hipposideros_speoris_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_speoris,1,0,sampled,PC19_Yinpterochiroptera,Chiroptera,Hipposideridae,10.42857,0.284,0,48.38,1,6.5,0,neither
Hipposideros_stenotis,Hipposideros_stenotis_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_stenotis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_sumbae,Hipposideros_sumbae_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_sumbae,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_thomensis,Hipposideros_thomensis_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_thomensis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_turpis,Hipposideros_turpis_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_turpis,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_vittatus,Hipposideros_vittatus_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_vittatus,10,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hipposideros_wollastoni,Hipposideros_wollastoni_HIPPOSIDERIDAE_CHIROPTERA,Hipposideros,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hipposideros_wollastoni,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Histiotus_alienus,Histiotus_alienus_VESPERTILIONIDAE_CHIROPTERA,Histiotus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Histiotus_alienus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Histiotus_humboldti,Histiotus_humboldti_VESPERTILIONIDAE_CHIROPTERA,Histiotus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Histiotus_humboldti,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Histiotus_laephotis,Histiotus_laephotis_VESPERTILIONIDAE_CHIROPTERA,Histiotus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Histiotus_laephotis,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Histiotus_macrotus,Histiotus_macrotus_VESPERTILIONIDAE_CHIROPTERA,Histiotus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Histiotus_macrotus,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Histiotus_magellanicus,Histiotus_magellanicus_VESPERTILIONIDAE_CHIROPTERA,Histiotus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Histiotus_magellanicus,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Histiotus_montanus,Histiotus_montanus_VESPERTILIONIDAE_CHIROPTERA,Histiotus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Histiotus_montanus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Histiotus_velatus,Histiotus_velatus_VESPERTILIONIDAE_CHIROPTERA,Histiotus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Histiotus_velatus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hsunycteris_cadenai,Hsunycteris_cadenai_PHYLLOSTOMIDAE_CHIROPTERA,Hsunycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hsunycteris_pattoni,Hsunycteris_pattoni_PHYLLOSTOMIDAE_CHIROPTERA,Hsunycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hsunycteris_thomasi,Hsunycteris_thomasi_PHYLLOSTOMIDAE_CHIROPTERA,Hsunycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,7,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hylonycteris_underwoodi,Hylonycteris_underwoodi_PHYLLOSTOMIDAE_CHIROPTERA,Hylonycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Hylonycteris_underwoodi,7,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hypsignathus_monstrosus,Hypsignathus_monstrosus_PTEROPODIDAE_CHIROPTERA,Hypsignathus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Hypsignathus_monstrosus,5,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hypsugo_anchietae,Hypsugo_anchietae_VESPERTILIONIDAE_CHIROPTERA,Hypsugo,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Hypsugo_anchietae,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hypsugo_bemainty,Hypsugo_bemainty_VESPERTILIONIDAE_CHIROPTERA,Hypsugo,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hypsugo_dolichodon,Hypsugo_dolichodon_VESPERTILIONIDAE_CHIROPTERA,Hypsugo,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hypsugo_lanzai,Hypsugo_lanzai_VESPERTILIONIDAE_CHIROPTERA,Hypsugo,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ia_io,Ia_io_VESPERTILIONIDAE_CHIROPTERA,Ia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Ia_io,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idionycteris_phyllotis,Idionycteris_phyllotis_VESPERTILIONIDAE_CHIROPTERA,Idionycteris,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Idionycteris_phyllotis,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_africana,Kerivoula_africana_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_africana,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_agnella,Kerivoula_agnella_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_agnella,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_argentata,Kerivoula_argentata_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_argentata,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_cuprosa,Kerivoula_cuprosa_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_cuprosa,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_eriophora,Kerivoula_eriophora_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_eriophora,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_flora,Kerivoula_flora_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_flora,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_hardwickii,Kerivoula_hardwickii_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_hardwickii,5,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_intermedia,Kerivoula_intermedia_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_intermedia,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_kachinensis,Kerivoula_kachinensis_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_krauensis,Kerivoula_krauensis_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_lanosa,Kerivoula_lanosa_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_lanosa,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_lenis,Kerivoula_lenis_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_lenis,5,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_minuta,Kerivoula_minuta_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_minuta,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_muscina,Kerivoula_muscina_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_muscina,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_myrella,Kerivoula_myrella_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_myrella,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_papillosa,Kerivoula_papillosa_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_papillosa,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_pellucida,Kerivoula_pellucida_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_pellucida,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_phalaena,Kerivoula_phalaena_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_phalaena,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_picta,Kerivoula_picta_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_picta,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_smithii,Kerivoula_smithii_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_smithii,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_titania,Kerivoula_titania_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kerivoula_whiteheadi,Kerivoula_whiteheadi_VESPERTILIONIDAE_CHIROPTERA,Kerivoula,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Kerivoula_whiteheadi,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laephotis_angolensis,Laephotis_angolensis_VESPERTILIONIDAE_CHIROPTERA,Laephotis,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Laephotis_angolensis,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laephotis_botswanae,Laephotis_botswanae_VESPERTILIONIDAE_CHIROPTERA,Laephotis,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Laephotis_botswanae,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laephotis_namibensis,Laephotis_namibensis_VESPERTILIONIDAE_CHIROPTERA,Laephotis,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Laephotis_namibensis,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laephotis_wintoni,Laephotis_wintoni_VESPERTILIONIDAE_CHIROPTERA,Laephotis,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Laephotis_wintoni,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lampronycteris_brachyotis,Lampronycteris_brachyotis_PHYLLOSTOMIDAE_CHIROPTERA,Lampronycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lampronycteris_brachyotis,6,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lasionycteris_noctivagans,Lasionycteris_noctivagans_VESPERTILIONIDAE_CHIROPTERA,Lasionycteris,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasionycteris_noctivagans,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lasiurus_atratus,Lasiurus_atratus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_atratus,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lasiurus_blossevillii,Lasiurus_blossevillii_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_blossevillii,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lasiurus_borealis,Lasiurus_borealis_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_borealis,5,0,sampled,PC17_VespertilionidRelated,Chiroptera,Vespertilionidae,10.7375,0.17,0,38,3.12,6.7,0,visitor
Lasiurus_castaneus,Lasiurus_castaneus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_castaneus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lasiurus_cinereus,Lasiurus_cinereus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_cinereus,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lasiurus_degelidus,Lasiurus_degelidus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_degelidus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lasiurus_ebenus,Lasiurus_ebenus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_ebenus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lasiurus_ega,Lasiurus_ega_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_ega,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lasiurus_egregius,Lasiurus_egregius_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_egregius,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lasiurus_insularis,Lasiurus_insularis_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_insularis,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
